,revenue,imdb_score,budget,twitter_score,actors_score
633,551804687.0,69,93600000.0,6.0,0
634,209045244.0,79,72000000.0,8.91139240506329,2346232469
635,220796009.0,61,100000000.0,5.894514767932489,0
636,187384627.0,56,40000000.0,5.423076923076923,0
637,0.0,63,150000000.0,6.406392694063927,2901626140
638,20158808.0,72,27000000.0,7.79245283018868,0
639,289660619.0,82,90000000.0,8.683252427184467,8858583424
640,63129909.0,64,28000000.0,7.009685230024213,3154505239
641,738576929.0,70,150000000.0,7.711340206185567,2524625690
642,320689294.0,59,54000000.0,5.642857142857143,0
643,1157271759.0,64,74000000.0,6.61706783369803,6213605869
644,157956462.0,61,135000000.0,6.6923076923076925,2613768840
645,527512518.0,79,160000000.0,7.903614457831325,0
646,50517763.0,61,16000000.0,6.612903225806452,0
647,239500000.0,83,16400000.0,8.63898916967509,2613768840
648,104223315.0,62,10000000.0,6.224137931034483,0
649,490359051.0,59,200000000.0,6.810098792535675,0
650,0.0,74,50300000.0,7.138392857142857,5196590628
651,101636047.0,59,64000000.0,5.230769230769231,0
652,218674938.0,69,110000000.0,7.811881188118812,2613249768
653,44608247.0,62,67000000.0,5.571428571428571,0
654,331333876.0,68,50000000.0,7.322303921568627,2092090172
655,152255188.0,71,65000000.0,6.828571428571428,1875782110
656,15935068.0,45,3000000.0,3.588235294117647,0
657,231710008.0,72,35000000.0,8.105882352941176,1768053332
658,139630336.0,65,175000000.0,7.143129770992366,0
659,46370970.0,63,12500000.0,6.705882352941177,2641705091
660,66143005.0,68,20000000.0,7.492957746478873,1812406554
661,4439431.0,78,31011149.2,7.424460431654676,0
662,2503392.0,62,3000000.0,5.0,0
663,328325007.0,68,90000000.0,7.001426533523538,8316802315
664,245031679.0,55,137000000.0,5.341463414634147,0
665,69821476.0,68,12800000.0,7.1875,0
666,379.0,85,340000.0,9.210588235294118,0
667,68264973.0,50,10000000.0,4.416666666666667,0
668,216564839.0,55,50000000.0,4.840909090909091,0
669,561970766.0,58,160000000.0,5.5,0
670,65390493.0,69,30000000.0,7.25,0
671,667037174.8,77,105800000.0,6.809523809523809,0
672,54052249.0,58,30000000.0,4.878787878787879,0
673,83080084.0,75,85000000.0,7.688555347091932,3417565032
674,33224654.0,61,6000000.0,6.44,0
675,8556940.0,56,1000000.0,5.875,0
676,69845011.0,76,76000000.0,7.930835734870317,0
677,5576529.0,84,30000000.0,8.692982456140351,2641705091
678,125729635.0,59,40000000.0,5.709677419354839,1812406554
679,672806292.0,79,40000000.0,8.61111111111111,2921714487
680,37163054.0,68,45000000.0,5.946666666666666,3962558107
681,164035753.0,79,25000000.0,8.063091482649842,3043780912
682,468084718.0,74,60000000.0,7.918918918918919,13118442453
683,51800758.0,67,25000000.0,6.4245283018867925,0
684,203847277.2,56,70000000.0,3.6666666666666665,0
685,166598362.0,63,140000000.0,5.037800687285223,5920672645
686,393151347.0,66,275000000.0,7.287769784172662,2362585040
687,71073932.0,50,60000000.0,5.421052631578948,5850170559
688,4131781.0,60,29000000.0,6.6,0
689,28588425.0,71,90000000.0,6.62962962962963,2750759819
690,197692062.0,58,35000000.0,7.176470588235294,0
691,311001124.0,73,85000000.0,7.898089171974522,3390763036
692,39753957.0,58,40000000.0,6.944444444444445,0
693,27975429.0,72,20000000.0,7.195187165775401,0
694,366101666.0,72,90000000.0,7.821052631578947,8771885046
695,70165900.0,56,1800000.0,6.064516129032258,0
696,99123656.0,65,100000000.0,6.910714285714286,0
697,164148886.4,63,125687.0,6.45679012345679,0
698,349757.0,42,20000000.0,2.75,2921714487
699,715632210.0,75,104300000.0,5.5,0
700,103300632.0,52,5000000.0,4.787671232876712,0
701,43070915.0,64,55000000.0,6.841176470588235,4670930973
702,95194068.4,73,21000000.0,6.866666666666666,0
703,331323410.0,66,100000000.0,7.277777777777778,2879606139
704,227163273.0,54,120000000.0,5.6,4397312676
705,80000000.0,62,1200000.0,6.785714285714286,0
706,563749323.0,58,110000000.0,6.256410256410256,0
707,11336986.0,69,6000000.0,5.0,0
708,498438212.0,72,90000000.0,7.945812807881773,0
709,104264617.0,75,65000000.0,7.913669064748201,5039111884
710,60413950.0,76,13000000.0,7.635036496350365,0
711,850000000.0,74,113000000.0,7.986348122866894,10801024240
712,27072169.0,67,100000000.0,5.125,5686947150
713,437459811.0,79,20000000.0,8.305164319248826,0
714,38087756.0,59,40000000.0,6.555555555555555,0
715,110989157.0,69,12000000.0,7.416666666666667,2092090172
716,210020543.0,64,70000000.0,6.5131578947368425,0
717,229727774.0,66,43000000.0,7.020253164556962,2616948145
718,286896578.0,62,135000000.0,6.68595041322314,8751796699
719,158952243.0,63,58000000.0,6.601010101010101,3206612703
720,310563096.0,72,80000000.0,7.526813880126183,3860143504
721,177241171.0,64,110000000.0,7.009708737864078,7381683490
722,118209778.0,62,10800000.0,5.809523809523809,0
723,29366946.0,75,5000000.0,7.8382978723404255,0
724,34166572.0,62,13000000.0,6.892857142857143,0
725,2300000.0,63,18000000.0,3.3333333333333335,0
726,61389680.0,75,19000000.0,8.241935483870968,3043780912
727,57956568.0,73,13700000.0,7.112359550561798,2362128915
728,188715611.0,62,58000000.0,6.5,2163136709
729,159047649.0,70,9900000.0,7.562921348314607,0
730,99135571.0,61,24000000.0,6.875,0
731,122359309.0,68,156000000.0,7.466424682395644,2750759819
732,207039844.0,59,5000000.0,6.21875,0
733,924317558.0,65,115000000.0,6.543689320388349,7564103449
734,20560255.0,59,13000000.0,5.7,0
735,465195589.0,67,102000000.0,6.886792452830188,0
736,84959034.0,79,12000000.0,7.944223107569721,0
737,92158961.0,65,35000000.0,7.1063829787234045,0
738,2000371.0,52,12000000.0,2.5,0
739,473097256.6,73,82600000.0,6.8,0
740,69752402.0,63,11000000.0,6.675,0
741,94894448.0,71,95000000.0,6.492537313432836,2750759819
742,260636271.0,64,80000000.0,7.2,5079236966
743,4942449.0,74,5500000.0,7.580078125,0
744,258751370.0,62,117000000.0,6.567901234567901,7505037900
745,163503514.0,81,31000000.0,8.157118547929665,3760140478
746,294680778.0,61,95000000.0,5.190476190476191,0
747,71118378.0,62,35000000.0,6.754098360655738,4429513459
748,237685089.0,63,82500000.0,6.828571428571428,2868692285
749,135759694.0,62,10000000.0,6.3125,0
750,87528173.0,59,50000000.0,6.0,2613768840
751,214357371.0,75,60000000.0,7.868292682926829,3390763036
752,146590987.0,65,22000000.0,7.363636363636363,4191515313
753,186049020.0,70,90000000.0,7.214285714285714,0
754,365300000.0,70,100000000.0,7.738461538461539,0
755,94704227.0,65,50000000.0,6.671875,0
756,25114901.0,55,35000000.0,4.666666666666667,0
757,879077344.0,65,300000000.0,7.043057996485062,4976204265
758,298572799.0,65,85000000.0,7.434782608695652,8837141003
759,71720838.0,71,45000000.0,7.336734693877551,2465468126
760,49231674.0,77,14000000.0,6.0,0
761,257720413.2,69,27000000.0,7.17037037037037,0
762,165334774.0,69,30000000.0,7.233333333333333,0
763,89083229.0,63,32000000.0,6.536585365853658,1812406554
764,75997067.0,61,52000000.0,6.762376237623762,2901626140
765,136998907.0,52,45000000.0,6.090909090909091,2370031852
766,204313400.0,57,90000000.0,5.804347826086956,2868692285
767,96633833.0,71,25000000.0,6.777777777777778,0
768,260002115.0,61,225000000.0,6.645927601809955,3685235615
769,348547523.0,58,110000000.0,5.8478260869565215,0
770,467381584.0,73,190000000.0,8.175066312997348,4779600713
771,649398328.0,65,120000000.0,6.731060606060606,10801024240
772,485621788.4,70,78700000.0,7.236842105263157,0
773,191145256.0,66,90000000.0,7.516666666666667,11042774429
774,797103542.0,75,10500000.0,8.454545454545455,0
775,40650842.0,64,65000000.0,6.688311688311688,5965495399
776,170936470.0,63,100000000.0,6.7560975609756095,15685308337
777,64232714.0,66,15000000.0,6.981132075471698,5531339670
778,335673708.0,68,185000000.0,7.308977035490606,4121203307
779,152457863.0,61,60000000.0,7.380952380952381,2163136709
780,579446407.0,66,110000000.0,7.03125,5410818682
781,253015298.0,60,110000000.0,5.543859649122807,7042763227
782,97799865.0,63,35000000.0,6.333333333333333,4233521458
783,286192091.0,65,120000000.0,6.920426065162907,3390763036
784,85960957.0,83,31500000.0,8.477911646586346,0
785,152159461.0,79,30000000.0,8.090196078431372,5850170559
786,251509166.0,67,175000000.0,6.235294117647059,0
787,239813888.0,69,70000000.0,7.379746835443038,2921714487
788,287916633.0,66,120000000.0,7.00942872989462,7297112686
789,155615727.0,65,9000000.0,6.623893805309734,0
790,85481904.0,62,100000000.0,6.130434782608695,0
791,41636243.0,63,65000000.0,5.8125,2879606139
792,358500000.0,53,45000000.0,5.545454545454546,0
793,104505352.0,75,45000000.0,8.018292682926829,2730825186
794,199000000.0,67,58000000.0,7.179282868525896,5179715289
795,148095566.0,62,15000000.0,6.203846153846154,0
796,142851197.0,73,50000000.0,7.520231213872832,3596657724
797,280355920.0,62,125000000.0,6.83982683982684,3185916086
798,28542494.0,58,30000000.0,5.487804878048781,0
799,47923795.0,62,4500000.0,6.538461538461538,0
800,1045573035.0,79,63000000.0,8.489051094890511,0
801,469250552.0,77,68580000.0,6.701754385964913,0
802,5786368.0,69,56000004.0,7.857142857142857,0
803,82332450.0,55,32000000.0,6.857142857142857,0
804,221468935.0,61,80000000.0,5.95,2868692285
805,304249198.0,53,92000000.0,5.345041322314049,2921714487
806,248300000.0,63,600000.0,6.935064935064935,0
807,17500000.0,51,20000000.0,3.851851851851851,5371287642
808,266824291.0,69,80000000.0,7.2407407407407405,1859074995
809,9750139.0,60,19203585.8,4.5,0
810,56215095.0,76,6500000.0,8.104651162790697,1814411800
811,56511457.0,29,30000000.0,2.1578947368421053,0
812,31164747.0,46,10000000.0,4.2677824267782425,8515093052
813,150816700.0,67,23000000.0,8.185185185185185,0
814,170549753.0,62,7000000.0,6.106870229007634,2092090172
815,336069511.0,71,75000000.0,7.977777777777778,2879606139
816,62832209.0,66,35000000.0,6.887931034482759,2345423584
817,181053657.0,65,40000000.0,6.918918918918919,12613933715
818,134713435.0,67,45000000.0,7.333333333333333,1775779723
819,267200000.0,59,70000000.0,6.695652173913044,9812728666
820,249517956.0,60,90000000.0,5.166666666666667,0
821,262794441.0,65,100000000.0,6.763513513513513,0
822,402231063.0,61,150000000.0,5.955555555555556,7780850534
823,188494082.0,57,63000000.0,5.882352941176471,0
824,12900000.0,69,16000000.0,7.119047619047619,0
825,914706.0,76,159000000.0,8.540174249757987,2641705091
826,152962083.0,71,40000000.0,7.550625711035267,2507813077
827,0.0,65,3000000.0,7.5,0
828,164989338.0,63,115000000.0,6.3076923076923075,4429513459
829,321463.0,78,18000000.0,8.03150406504065,7660411455
830,139474906.0,63,40000000.0,7.045977011494253,0
831,317668058.0,79,78000000.0,8.926204819277109,4146692209
832,192073715.2,65,1900000.0,4.0,0
833,183353431.0,66,70000000.0,7.387596899224806,0
834,0.0,63,115000000.0,6.5941558441558445,2507813077
835,74456687.0,74,15000000.0,8.096774193548388,0
836,39177495.0,63,65000000.0,5.7371428571428575,0
837,251499665.0,52,130000000.0,5.396887159533074,3735127227
838,176586701.0,69,30000000.0,7.226256983240224,8751796699
839,224117573.0,67,80000000.0,7.351648351648351,2879606139
840,80171596.0,65,23000000.0,7.122448979591836,4306203750
841,214723902.8,57,136000000.0,5.285714285714286,0
842,633353264.4,50,162400000.0,3.8333333333333335,0
843,90904854.0,54,5000000.0,5.353260869565218,0
844,207765056.0,76,17000000.0,7.958041958041958,0
845,72516819.0,62,65000000.0,6.875,1812406554
846,59918422.0,41,100000000.0,2.3333333333333335,0
847,202812429.0,69,42000000.0,7.303977272727272,2092090172
848,162778384.0,53,60000000.0,4.726027397260274,2750759819
849,81831866.0,61,9000000.0,5.966216216216216,0
850,165889117.0,68,30000000.0,7.857142857142857,0
851,632358003.8,64,51400000.0,6.0,0
852,590493991.0,70,52000000.0,7.052631578947368,2051918019
853,517599988.0,72,22000000.0,7.630769230769231,0
854,108957098.0,60,30000000.0,6.333333333333333,0
855,43957541.0,54,78000000.0,6.666666666666667,0
856,84646831.0,40,30000000.0,3.8,0
857,200859554.0,60,90000000.0,6.138263665594855,0
858,211802400.4,64,3000000.0,4.0,0
859,27312.0,74,3006525.2,7.88,0
860,24403192.0,71,15000000.0,7.470066518847006,0
861,274392880.0,66,11000000.0,6.833333333333333,0
862,165552290.0,69,33000000.0,6.933333333333334,0
863,224922135.0,73,40000000.0,7.927272727272728,0
864,117378084.0,68,37000000.0,7.330578512396694,0
865,283972948.2,56,139000000.0,4.181818181818182,2289018531
866,432566361.0,74,14000000.0,7.886075949367089,2476069289
867,555840117.0,65,125000000.0,6.925233644859813,0
868,170024300.0,61,132900000.0,5.725,2258000802
869,310824596.0,82,20000000.0,8.344192634560907,4846101141
870,342416460.0,65,75000000.0,6.954954954954955,2258000802
871,16638300.0,62,28000000.0,5.89,0
872,34900000.0,53,11000000.0,4.333333333333333,0
873,49610898.0,57,45000000.0,5.909090909090909,7407593447
874,180856996.0,60,25000000.0,5.625,0
875,42873730.0,56,6000000.0,5.096774193548387,0
876,333132750.0,58,87500000.0,6.088235294117647,4216429266
877,273477501.0,64,90000000.0,6.472154963680388,0
878,59168692.0,74,15000000.0,7.552941176470588,0
879,3800000.0,59,5000000.0,5.651315789473684,0
880,113354449.0,59,35000000.0,6.083333333333333,0
881,31973249.0,74,10000000.0,7.756756756756757,0
882,26673954.0,65,60000000.0,6.615384615384615,0
883,99750000.0,67,200000.0,7.0,2346232469
884,43000000.0,75,8000000.0,7.576923076923077,1819074512
885,174131329.0,56,175000000.0,5.666666666666667,5854658526
886,218673959.0,73,75000000.0,8.0325,5196590628
887,25707698.0,73,10000000.0,7.333333333333333,5039111884
888,147985373.0,55,60000000.0,4.666666666666667,1992087146
889,16703751.0,76,12000000.0,6.818181818181818,0
890,288752301.0,69,39000000.0,7.572916666666667,3582380113
891,444043396.0,74,130000000.0,8.262857142857143,3390763036
892,177427090.0,59,70000000.0,5.962962962962963,0
893,856238148.4,49,136400000.0,4.818181818181818,0
894,29090445.0,61,16000000.0,6.2727272727272725,0
895,430782826.0,79,84000000.0,8.146825396825397,3160763815
896,29735222.0,63,30000000.0,6.308641975308642,2730825186
897,141507355.0,65,84000000.0,7.0411985018726595,2921714487
898,98345423.0,64,30000000.0,6.7782426778242675,0
899,130818912.0,59,80000000.0,6.209606986899563,3962558107
900,123580421.0,62,14500000.0,5.8478260869565215,2092090172
901,352927224.0,69,49000000.0,7.838709677419355,2009484851
902,250180384.0,68,80000000.0,7.0625,3984174292
903,501522732.2,62,148400000.0,6.217687074829932,0
904,762058691.2,82,117740000.0,8.03370786516854,0
905,69698495.0,55,22000000.0,5.221153846153846,0
906,380935822.8,65,80000000.0,3.6666666666666665,0
907,58055768.0,67,57000000.0,7.235294117647059,4780084854
908,119114494.0,66,50000000.0,6.973684210526316,0
909,27573078.0,80,38000000.0,8.149068322981366,0
910,416168316.0,63,120000000.0,6.863486842105263,3390763036
911,83593107.0,78,10000000.0,8.205479452054794,4503344632
912,195790794.0,72,19500000.0,7.359234234234235,0
913,33943049.0,59,20000000.0,5.829787234042553,0
914,107217396.0,65,12000000.0,7.602564102564102,3154505239
915,96971293.0,74,85000000.0,7.941558441558442,0
916,112610386.0,55,48000000.0,6.533333333333333,4191515313
917,32980880.0,61,2600000.0,6.074074074074074,0
918,179265204.0,60,78000000.0,6.538461538461538,0
919,12400979.0,67,18200000.0,6.201923076923077,0
920,451435551.0,62,178400000.0,6.2105263157894735,0
921,45273464.0,52,22000000.0,3.8333333333333335,0
922,114658262.0,71,70000000.0,7.8,2346232469
923,0.0,80,6713933.0,7.644444444444445,0
924,90944180.6,58,5000000.0,5.333333333333333,0
925,196320329.0,68,75000000.0,6.871428571428571,2868692285
926,17643857.0,73,18000000.0,7.133333333333334,0
927,82917283.0,50,25000000.0,4.533898305084746,0
928,49046121.0,67,29000000.0,6.991202346041056,7031225528
929,345336673.4,60,81000000.0,5.9743589743589745,0
930,21621188.0,60,33000000.0,5.318181818181818,0
931,132493015.0,65,61000000.0,6.998882681564246,5481585005
932,44942821.0,75,25000000.0,7.857142857142857,0
933,105945357.0,62,40000000.0,6.547550432276657,1775779723
934,11806119.0,70,1500000.0,7.041666666666667,0
935,227300000.0,75,40000000.0,7.857142857142857,0
936,117487473.0,69,65000000.0,7.587301587301587,2362585040
937,120592276.0,67,49000000.0,6.034146341463415,0
938,65705772.0,74,26000000.0,7.933333333333334,0
939,131377412.0,61,60000000.0,6.442965779467681,3645814266
940,152266007.0,74,40000000.0,8.171597633136095,8467118704
941,150429371.0,60,50000000.0,6.218181818181818,0
942,56500758.0,61,31000000.0,7.8,0
943,0.0,69,19800000.0,6.960040983606557,2616948145
944,212417601.0,66,35000000.0,7.172690763052209,0
945,373993951.0,69,130000000.0,7.646017699115045,0
946,256022707.0,70,20000000.0,6.533687943262412,2514575544
947,1476843.0,55,2200000.0,4.904761904761905,0
948,56822960.0,78,20000000.0,8.34560327198364,0
949,16667391.0,69,10000000.0,7.681818181818182,0
950,166000000.0,57,120000000.0,6.083333333333333,0
951,49042224.0,60,25000000.0,5.5,2163136709
952,14238634.0,71,4000000.0,8.705882352941176,0
953,144146816.0,57,50000000.0,5.555555555555555,0
954,102244770.0,71,36000000.0,7.842105263157895,2730825186
955,33069303.0,78,13000000.0,8.244239631336406,3056916573
956,160388063.0,68,82500000.0,7.566666666666666,0
957,244087259.0,75,40000000.0,7.873134328358209,0
958,145951861.0,65,69000000.0,6.754054054054054,2645260774
959,78208812.0,52,16000000.0,4.285714285714286,2345423584
960,95592669.0,65,28000000.0,6.062256809338521,0
961,51695362.0,69,22000000.0,6.849884526558891,1812406554
962,180148897.0,62,65000000.0,6.740909090909091,0
963,39024251.0,62,9300000.0,6.277777777777778,0
964,140894685.0,62,28000000.0,7.6,0
965,416291033.2,68,90000000.0,7.272727272727272,1875782110
966,28773827.0,63,27000000.0,6.323076923076923,4768433722
967,522453380.4,57,110800000.0,5.88,0
968,47135489.0,70,18000000.0,8.025641025641026,0
969,245564215.0,60,150000000.0,6.419689119170984,5544310610
970,91678442.0,60,42000000.0,5.395833333333333,0
971,794697557.0,72,200000000.0,7.581818181818182,0
972,217986320.0,61,160000000.0,6.815789473684211,2879606139
973,162839667.0,66,92500000.0,7.055555555555555,0
974,55762229.0,51,22000000.0,4.6,0
975,259736090.0,58,90000000.0,5.793103448275862,4458013162
976,2200000.0,58,6500000.0,5.32,0
977,495175070.0,64,51400000.0,6.277777777777778,5366406030
978,69911903.0,62,20000000.0,6.125,0
979,26952508.0,78,2800000.0,7.173333333333333,0
980,211802400.4,64,21800000.0,6.5,0
981,50365498.0,65,58000000.0,5.774193548387097,0
982,108286422.0,70,15000000.0,7.187576126674787,4768433722
983,163167892.4,62,15000000.0,5.892857142857143,0
984,52837989.0,70,40000000.0,7.56140350877193,2750759819
985,114834312.0,64,30000000.0,7.122950819672131,0
986,6149983.0,52,1250000.0,10.0,0
987,61399552.0,71,15000000.0,8.0,0
988,836519699.0,62,210000000.0,6.62037037037037,1931386660
989,25448707.0,47,4000000.0,4.129411764705883,0
990,412839541.0,69,93200000.0,7.303501945525292,0
991,15121165.0,72,15000000.0,7.423076923076923,0
992,140428499.0,73,32000000.0,7.854103343465046,0
993,57189408.0,69,13000000.0,7.160427807486631,0
994,19472523.0,62,3000000.0,6.3,0
995,901958484.2,49,103600000.0,5.333333333333333,0
996,349464664.0,62,80000000.0,6.647058823529412,2258000802
997,681749088.4,76,121000000.0,7.956521739130435,0
998,19665004.0,55,70000000.0,5.367469879518072,4429513459
999,836011985.4,40,117000000.0,6.0,0
1000,120192350.0,73,15000000.0,7.886363636363637,2346232469
1001,14575148.0,69,1000000.0,7.421052631578948,0
1002,9679739.0,58,10000000.0,7.75,0
1003,237202299.0,64,90000000.0,7.175675675675675,2879606139
1004,336529144.0,54,100000000.0,5.7727272727272725,3154505239
1005,260397333.2,65,35000000.0,6.909722222222222,2346232469
1006,246367071.0,65,100000000.0,7.153846153846154,0
1007,287215196.0,69,29000000.0,7.031358885017422,0
1008,252410984.0,71,55000000.0,7.358778625954199,0
1009,9412015.0,68,4000000.0,7.1891891891891895,0
1010,217602967.0,72,60000000.0,7.544554455445544,8456676916
1011,56506120.0,71,16000000.0,7.353982300884955,1932088095
1012,7775138.0,55,25000000.0,7.0,0
1013,304858121.0,63,125000000.0,5.869706840390879,4191515313
1014,33773963.0,82,18000000.0,6.478571428571429,1870034543
1015,97470701.0,71,31000000.0,8.039473684210526,7274661313
1016,236500000.0,75,33000000.0,8.110526315789473,5039111884
1017,21722776.0,61,1250000.0,6.45,0
1018,54393687.0,70,26000000.0,7.3538461538461535,1931386660
1019,164640401.0,62,45000000.0,6.142857142857143,0
1020,191200000.0,59,90000000.0,6.1875,3043780912
1021,591713267.4,69,156000000.0,7.564344746162928,0
1022,367262558.0,60,205000000.0,6.344827586206897,2471499901
1023,482465307.0,65,93180000.0,6.0,0
1024,5600000.0,59,15000000.0,6.2,0
1025,5473041.0,45,38000000.0,3.6666666666666665,0
1026,139000000.0,65,35000000.0,6.51063829787234,0
1027,215394738.0,65,37000000.0,7.190476190476191,1992087146
1028,10597734.0,61,16400000.0,6.4,0
1029,66400000.0,58,15000000.0,7.454545454545454,0
1030,0.0,52,60000000.0,5.16,2868692285
1031,2000000.0,63,11000000.0,8.0,0
1032,278731369.0,62,100000000.0,6.404255319148936,6047820655
1033,62599159.0,57,60000000.0,5.933333333333334,2613249768
1034,7027336.0,70,42608000.0,7.200617283950617,0
1035,7482387.0,65,2000000.0,6.753886010362694,0
1036,83453539.0,73,3500000.0,7.886956521739131,0
1037,126422949.0,62,38000000.0,5.877551020408164,2430421640
1038,740028940.6,60,154400000.0,2.2,0
1039,25011000.0,45,14000000.0,3.076923076923077,0
1040,98406855.0,63,25000000.0,6.529411764705882,2750759819
1041,50694672.0,75,23000000.0,8.170212765957446,0
1042,24600832.0,74,2000000.0,7.898148148148148,2346232469
1043,158750817.0,68,80000000.0,6.920289855072464,2730825186
1044,591692078.0,63,230000000.0,6.534722222222222,0
1045,87420776.0,72,90000000.0,7.512195121951219,2613768840
1046,189712432.0,58,36000000.0,6.8,1812406554
1047,362989076.0,66,110000000.0,6.53125,14061361450
1048,102616183.0,76,30000000.0,8.431972789115646,0
1049,145374099.0,69,35000000.0,7.179566563467493,0
1050,19170001.0,54,2800000.0,5.136363636363637,0
1051,8300821.0,70,20000000.0,7.447619047619048,0
1052,39719431.0,82,5000000.0,8.499234303215927,0
1053,115103979.0,63,13000000.0,6.833333333333333,0
1054,363718196.0,73,42000000.0,7.597014925373134,2476069289
1055,8493728.0,44,5000000.0,3.6341463414634143,0
1056,24555177.0,74,38000000.0,7.813725490196078,3043780912
1057,108757621.0,58,35000000.0,5.728744939271255,2085978040
1058,197578586.0,63,60000000.0,5.954545454545454,0
1059,352194034.0,69,58000000.0,7.419354838709677,0
1060,35300645.0,62,19000000.0,6.511627906976744,0
1061,329803958.0,75,70000000.0,8.224137931034482,0
1062,0.0,65,60000000.0,5.8,5840380915
1063,302710615.0,66,45000000.0,7.3893129770992365,3154505239
1064,46189568.0,78,15000000.0,7.943566591422122,0
1065,169173206.0,66,30000000.0,7.833333333333333,0
1066,33606409.0,58,7500000.0,6.0,0
1067,94523781.0,63,21000000.0,6.479674796747967,0
1068,71319546.0,72,27000000.0,8.290322580645162,0
1069,14343976.0,50,5000000.0,4.111111111111111,0
1070,151525973.0,60,150000000.0,5.813008130081301,3160763815
1071,341205403.4,66,99400000.0,5.8,0
1072,42657631.0,68,33000000.0,6.709677419354839,2840667425
1073,33889159.0,68,20000000.0,6.928571428571429,2092090172
1074,207154748.0,61,70000000.0,6.591836734693878,9036086645
1075,13868965.0,75,10586861.8,7.520833333333333,0
1076,198006880.0,61,56000000.0,6.185185185185185,3962558107
1077,534206817.6,67,120180000.0,6.0,0
1078,48543388.0,60,35000000.0,6.323204419889502,1812406554
1079,142634358.0,58,150000000.0,5.972972972972973,0
1080,103787401.0,66,35000000.0,6.779661016949152,0
1081,55600000.0,61,7600000.0,5.842105263157895,0
1082,51203507.0,79,7000000.0,7.898876404494382,0
1083,269784201.0,54,105000000.0,5.466666666666667,0
1084,44984979.0,74,11000000.0,7.867292225201072,6055704125
1085,103735965.0,67,70000000.0,6.990332975295381,2163136709
1086,76665507.0,76,45000000.0,8.058823529411764,7942260731
1087,1585582.0,60,10000000.0,6.411111111111111,0
1088,593436782.8,72,76120000.0,7.473015873015873,2613249768
1089,41146935.0,57,28000000.0,5.7534246575342465,0
1090,122737201.0,65,70000000.0,6.586206896551724,0
1091,137551591.0,66,60000000.0,6.7320754716981135,5871346106
1092,25736162.0,70,20000000.0,7.0578512396694215,2246457721
1093,238524556.0,72,60000000.0,7.810160427807487,5196590628
1094,266614059.0,63,38000000.0,6.829787234042553,0
1095,257641634.0,64,71682975.0,6.912280701754386,0
1096,76271995.0,78,25000000.0,7.878504672897196,4511739634
1097,74189677.0,63,18000000.0,6.277777777777778,0
1098,353715317.0,75,44000000.0,8.10377358490566,4433993888
1099,150519217.0,43,79000000.0,3.816326530612245,2868692285
1100,65520633.0,81,10000000.0,7.8125,0
1101,248099143.0,71,73243106.0,7.366666666666666,8771885046
1102,68695443.0,61,8500000.0,6.043478260869565,0
1103,442834400.0,61,109000000.0,6.0,0
1104,83051676.0,61,9000000.0,6.295774647887324,0
1105,58011485.0,74,16500000.0,7.666666666666667,0
1106,48680977.0,64,20000000.0,7.204545454545454,0
1107,150000000.0,73,46000000.0,7.866666666666666,0
1108,273330185.0,59,94000000.0,6.138888888888889,0
1109,358824714.0,73,102000000.0,7.875816993464053,5039111884
1110,59596747.0,71,50000000.0,7.368286445012788,1784107169
1111,28646544.0,74,10000000.0,7.435897435897436,0
1112,155010032.0,65,54000000.0,6.920634920634921,0
1113,246100000.0,62,30000000.0,8.142857142857142,0
1114,200700000.0,54,60000000.0,6.0,0
1115,67130045.0,56,55000000.0,5.729411764705882,2797049842
1116,80276156.0,64,30000000.0,7.101694915254237,0
1117,62556228.0,70,10000000.0,5.48,0
1118,115150424.0,62,30000000.0,5.833333333333333,5354329237
1119,492646395.4,65,54060000.0,7.0,0
1120,233700000.0,65,65000000.0,7.305555555555555,0
1121,0.0,83,40000000.0,8.604,0
1122,12643293.0,75,12500000.0,8.218978102189782,2690938078
1123,257858943.0,68,40000000.0,7.508583690987124,13158704280
1124,299866238.8,57,116600000.0,5.588235294117647,2524625690
1125,24271196.0,65,6000000.0,7.333333333333333,0
1126,75525718.0,69,14000000.0,7.666666666666667,0
1127,21200000.0,61,5000000.0,5.857142857142857,0
1128,54462971.0,53,68000000.0,5.626943005181347,3390763036
1129,645211025.4,76,69800000.0,6.888888888888889,0
1130,23726626.0,71,46500000.0,7.471153846153846,4935974307
1131,50100000.0,76,10000000.0,7.916666666666667,0
1132,282162841.0,63,127200000.0,6.666666666666667,0
1133,112343513.0,62,38000000.0,6.217616580310881,0
1134,390500000.0,68,50000000.0,7.325,4128035345
1135,170466405.0,69,30000000.0,7.481132075471698,2921714487
1136,685710761.0,72,110000000.0,8.23034793814433,4863405866
1137,116476887.0,58,51000000.0,7.6,0
1138,86234503.0,69,50000000.0,7.274086378737541,4768433722
1139,601865262.4,62,100400000.0,5.3428571428571425,0
1140,165900000.0,74,90000000.0,7.629032258064516,1814411800
1141,18019834.0,70,4500000.0,7.051376146788991,0
1142,53682168.2,74,3700000.0,6.111111111111111,0
1143,26613620.0,67,35000000.0,7.368421052631579,0
1144,346727372.0,67,50000000.0,7.04,2191688401
1145,187500000.0,63,27500000.0,6.5588235294117645,0
1146,38361428.0,70,34000000.0,6.290322580645161,0
1147,57604723.0,49,60000000.0,5.045454545454546,3206612703
1148,75636047.0,76,880000.0,7.675381263616558,0
1149,192456290.0,67,99000000.0,7.098765432098766,5354329237
